0.715	-11.67344	152.4375
0.7175	-11.65156	34.53125
0.72	-11.57969	79.9375
0.7225	-11.40781	117.1562
0.725	-11.21094	84.90625
0.7275	-11.07188	94.375
0.73	-10.99375	15.84375
0.7325	-11.03125	-25.15625
0.735	-11.18281	52.84375
0.7375	-11.33594	105.3125
0.74	-11.41719	56.09375
0.7425	-11.34531	29.5625
0.745	-11.09688	60.65625
0.7475	-10.71094	7.84375
0.75	-10.25938	39.125
0.7525	-9.814063	-12.46875
0.755	-9.425	-40.875
0.7575	-9.095313	46.59375
0.76	-8.785938	-37.84375
0.7625	-8.46875	-23.34375
0.765	-8.092187	-65.9375
0.7675	-7.707813	-50.40625
0.77	-7.404688	-14.53125
0.7725	-7.179688	-93.4375
0.775	-6.979688	-62.96875
0.7775	-6.76875	-108.75
0.78	-6.55	-137.75
0.7825	-6.317188	-42.46875
0.785	-6.129688	-36.6875
0.7875	-6.01875	-109.125
0.79	-5.990625	-64.09375
0.7925	-6.142188	-75.125
0.795	-6.5375	-127.9062
0.7975	-7.103125	-127.8438
0.8	-7.660938	-134.0312
0.8025	-8.057813	-74.5
0.805	-8.203125	-81.625
0.8075	-8.076562	-58.1875
0.81	-7.785938	-10.0625
0.8125	-7.467188	194.3438
0.815	-7.165625	381.9375
0.8175	-6.864063	544.6875
0.82	-6.467188	680.4062
0.8225	-5.951563	738.9688
0.825	-5.409375	885.9375
0.8275	-4.970313	864.875
0.83	-4.73125	883.4062
0.8325	-4.78125	785.5625
0.835	-5.176563	576.9062
0.8375	-5.80625	506.7188
0.84	-6.495313	306.3125
0.8425	-6.970313	158.4688
0.845	-7.135938	93.8125
0.8475	-7.09375	-50.875
0.85	-6.85	-118.75
0.8525	-6.490625	-142.75
0.855	-6.104688	-193.375
0.8575	-5.639063	-183.8125
0.86	-5.079688	-107.9688
0.8625	-4.471875	-103.1875
0.865	-3.815625	-161.2188
0.8675	-3.154688	-133.6562
0.87	-2.534375	-145.4062
0.8725	-2.015625	-166.2812
0.875	-1.64375	-149.125
0.8775	-1.423438	-169.3125
0.88	-1.41875	-114.4062
0.8825	-1.689063	-183.5938
0.885	-2.246875	-196.75
0.8875	-3.046875	-130.25
0.89	-3.923438	-112
0.8925	-4.714062	-91.71875
0.895	-5.320312	-146.0625
0.8975	-5.557813	-122.7812
0.9	-5.364063	-83.46875
0.9025	-4.867188	-124.1562
0.905	-4.23125	-87.03125
0.9075	-3.579688	-51.15625
0.91	-2.940625	-156.5312
0.9125	-2.35	-107.9688
0.915	-1.903125	-50.03125
0.9175	-1.671875	-147.6875
0.92	-1.659375	-108.3438
0.9225	-1.782813	-28.15625
0.925	-2.003125	-46.375
0.9275	-2.296875	-84.34375
0.93	-2.607813	-59.46875
0.9325	-2.982813	3.40625
0.935	-3.459375	-56.8125
0.9375	-3.959375	-96.40625
0.94	-4.367188	-80.1875
0.9425	-4.6125	-121.5
0.945	-4.610938	-1.8125
0.9475	-4.254688	6.1875
0.95	-3.48125	-33.25
0.9525	-2.292188	10.1875
0.955	-0.8296875	13.84375
0.9575	0.9	15.8125
0.96	3.0375	-10.875
0.9625	5.535938	14.5
0.965	8.2875	-0.59375
0.9675	11.09375	47.59375
0.97	13.56563	93.96875
0.9725	15.52344	37.34375
0.975	16.99063	7.5
0.9775	17.90156	67.65625
0.98	18.36563	133.4688
0.9825	18.54063	143.5938
0.985	18.40312	137.5
0.9875	17.94844	87.25
0.99	17.17656	85.25
0.9925	16.02969	151.0312
0.995	14.64375	163.4062
0.9975	13.31094	99.28125
1	12.14062	43.0625
1.0025	11.02031	19.8125
1.005	9.809375	67.125
1.0075	8.385938	153.0312
1.01	6.6625	137.3125
1.0125	4.6875	41.25
1.015	2.579688	93.25
1.0175	0.40625	149.5312
1.02	-1.745313	100.3438
1.0225	-3.771875	76.78125
1.025	-5.598438	32.0625
1.0275	-7.192188	28.84375
1.03	-8.553125	65.15625
1.0325	-9.771875	12.25
1.035	-10.89062	-18.09375
1.0375	-11.84063	-31.40625
1.04	-12.5875	30.875
1.0425	-13.14062	126.7812
1.045	-13.57656	23.875
1.0475	-13.97969	4.5625
1.05	-14.42188	54.5625
1.0525	-14.97656	33.5625
1.055	-15.58594	9.03125
1.0575	-16.07969	-0.8125
1.06	-16.45781	1.25
1.0625	-16.80313	4.375
1.065	-17.04688	65.5
1.0675	-17.15938	4.21875
1.07	-17.1625	4.09375
1.0725	-17.08281	34.71875
1.075	-16.97969	6.15625
1.0775	-16.87187	-21.0625
1.08	-16.76406	-8.6875
1.0825	-16.64688	74.40625
1.085	-16.51719	16.65625
1.0875	-16.38438	-24.90625
1.09	-16.27344	9.65625
1.0925	-16.24063	-35.875
1.095	-16.3125	-17.28125
1.0975	-16.3875	72.28125
1.1	-16.34219	34.6875
1.1025	-16.14531	16.40625
1.105	-15.83125	46.84375
1.1075	-15.51094	21.375
1.11	-15.27031	-0.78125
1.1125	-15.12344	20.75
1.115	-15.04688	76.375
1.1175	-15.00313	54.53125
1.12	-14.99219	14.75
1.1225	-15.06875	-16.40625
1.125	-15.23906	45.15625
1.1275	-15.45156	43.0625
1.13	-15.63281	39.03125
1.1325	-15.6625	113.5312
1.135	-15.49375	-9.1875
1.1375	-15.16563	-40.0625
1.14	-14.7	-27.96875
1.1425	-14.09844	-67.03125
1.145	-13.375	-5.6875
1.1475	-12.57969	-52.1875
1.15	-11.77656	-128.8125
1.1525	-11.00625	-60.875
1.155	-10.35313	-34.53125
1.1575	-9.835938	-59.65625
1.16	-9.4375	-37.75
1.1625	-9.148438	-19.125
1.165	-8.879688	-53.71875
1.1675	-8.576562	-110.1562
1.17	-8.282813	-5.25
1.1725	-8.095313	0.4375
1.175	-8.03125	-93.40625
1.1775	-8.089063	-43.875
1.18	-8.203125	-57.84375
1.1825	-8.251563	-17.625
1.185	-8.142188	-0.9375
1.1875	-7.825	-76.625
1.19	-7.36875	-144.8125
1.1925	-6.848438	-150.9062
1.195	-6.289062	-28.78125
1.1975	-5.732813	-34.28125
1.2	-5.175	38.75
1.2025	-4.621875	250.4062
1.205	-4.175	430.0625
1.2075	-3.96875	604
1.21	-4.021875	690.9062
1.2125	-4.271875	781.2812
1.215	-4.542187	789.125
1.2175	-4.698437	756.0312
1.22	-4.74375	694.7188
1.2225	-4.673438	601.5312
1.225	-4.560938	490.8125
1.2275	-4.453125	378.5
1.23	-4.321875	157.1562
1.2325	-4.19375	25.6875
1.235	-4.059375	12.125
1.2375	-3.909375	-87.6875
1.24	-3.823438	-86.96875
1.2425	-3.839063	-152.7188
1.245	-3.954688	-214.7812
1.2475	-4.101562	-192.6875
1.25	-4.21875	-123.0312
1.2525	-4.304688	-39.875
1.255	-4.392188	-45.25
1.2575	-4.545313	-62.03125
1.26	-4.751563	-52.375
1.2625	-4.951563	-145.4375
1.265	-5.139063	-139.3438
1.2675	-5.360938	-61.65625
1.27	-5.623438	-110.1875
1.2725	-5.89375	-125.6875
1.275	-6.123438	-24.15625
1.2775	-6.235938	-59.84375
1.28	-6.190625	-107.8438
1.2825	-5.964063	-21.75
1.285	-5.58125	-88.03125
1.2875	-5.14375	-155.75
1.29	-4.696875	-122.9688
1.2925	-4.267188	-93.21875
1.295	-3.95	-64.75
1.2975	-3.825	-69.875
1.3	-3.853125	-139.375
1.3025	-3.957813	-48.28125
1.305	-4.096875	-39.8125
1.3075	-4.260937	-112.9062
1.31	-4.4875	-66.875
1.3125	-4.723438	-35.4375
1.315	-4.971875	-7.78125
1.3175	-5.23125	3.53125
1.32	-5.339063	-52.03125
1.3225	-5.21875	-69.71875
1.325	-4.939063	9.5625
1.3275	-4.610938	1.1875
1.33	-4.248438	-31.9375
1.3325	-3.823438	34.4375
1.335	-3.254688	30.96875
1.3375	-2.390625	0.46875
1.34	-1.184375	0.15625
1.3425	0.315625	-8.75
1.345	2.054688	-7.71875
1.3475	4.05625	25.84375
1.35	6.392188	35.0625
1.3525	8.982812	-2.40625
1.355	11.76406	32.65625
1.3575	14.64219	-28.4375
1.36	17.37344	-10.90625
1.3625	19.89688	94.28125
1.365	22.16719	84.71875
1.3675	23.95156	95.21875
1.37	25.19219	18.84375
1.3725	25.97344	49.25
1.375	26.225	66.125
1.3775	25.9	63.96875
1.38	25.00469	104.3438
1.3825	23.59844	58.1875
1.385	21.85313	88.625
1.3875	19.94688	99.6875
1.39	18.07969	66.21875
1.3925	16.30781	89.625
1.395	14.60469	39.5
1.3975	12.96719	26.1875
1.4	11.34375	154.125
1.4025	9.696875	62.65625
1.405	8.007812	9.875
1.4075	6.251563	115.6562
1.41	4.38125	55.3125
1.4125	2.45625	62.90625
1.415	0.5375	149.5938
1.4175	-1.35	131.125
1.42	-3.20625	29.1875
1.4225	-5.05625	-67.5
1.425	-6.8625	-52.78125
1.4275	-8.540625	-30.28125
1.43	-10.025	57.21875
1.4325	-11.34688	82.46875
1.435	-12.52188	1.875
1.4375	-13.51719	68.65625
1.44	-14.29531	36.65625
1.4425	-14.88594	-27.25
1.445	-15.33594	52.8125
1.4475	-15.6625	48.125
1.45	-15.90781	-19.03125
1.4525	-16.02656	-2.53125
1.455	-16.03594	-1.65625
1.4575	-16.00781	-15.53125
1.46	-15.92344	14
1.4625	-15.74531	-4.46875
1.465	-15.40781	7.03125
1.4675	-14.97031	-35.875
1.47	-14.60469	2.5625
1.4725	-14.41875	78.59375
1.475	-14.52344	-30.25
1.4775	-14.94063	-11.96875
1.48	-15.51094	-12.0625
1.4825	-16.02031	-17.5625
1.485	-16.2875	60.34375
1.4875	-16.27969	53.59375
1.49	-16.05156	60.71875
1.4925	-15.68906	-28.625
1.495	-15.2875	-74.3125
1.4975	-14.87969	78
1.5	-14.5375	163.4688
1.5025	-14.29375	53.65625
1.505	-14.09219	-23.25
1.5075	-13.85938	43.375
1.51	-13.575	43.71875
1.5125	-13.32344	91.96875
1.515	-13.20469	116.4062
1.5175	-13.17813	111.9375
1.52	-13.14062	104.2188
1.5225	-13.11719	29.65625
1.525	-13.08281	-8.84375
1.5275	-12.98125	61.25
1.53	-12.80313	34.65625
1.5325	-12.55313	-34.4375
1.535	-12.225	26.125
1.5375	-11.75156	-24.78125
1.54	-11.15313	-0.15625
1.5425	-10.6875	31.0625
1.545	-10.60313	-35.59375
1.5475	-10.83906	-57.09375
1.55	-11.06875	-31.0625
1.5525	-10.96406	-78.71875
1.555	-10.45625	-81.8125
1.5575	-9.63125	-15.5625
1.56	-8.59375	-19.96875
1.5625	-7.4125	-10.96875
1.565	-6.107813	-68.5
1.5675	-4.7125	-14.46875
1.57	-3.271875	-0.09375
1.5725	-1.942188	-6.65625
1.575	-0.8375	-5.3125
1.5775	0.11875	-4.6875
1.58	0.91875	-2.28125
1.5825	1.484375	-98.90625
1.585	1.775	-78.40625
1.5875	1.73125	-27.71875
1.59	1.309375	-32.28125
1.5925	0.6125	79.65625
1.595	-0.21875	119.2188
1.5975	-1.15625	316.6562
1.6	-2.134375	607.6875
1.6025	-3.05	678.6562
1.605	-3.875	707.4375
1.6075	-4.589062	667.6562
1.61	-5.13125	712.375
1.6125	-5.451563	635.2188
1.615	-5.4875	552.3438
1.6175	-5.25625	481.375
1.62	-4.854688	320.5625
1.6225	-4.417187	162.4688
1.625	-4.079688	81.46875
1.6275	-3.839063	12.40625
1.63	-3.65625	-23.84375
1.6325	-3.489063	57.375
1.635	-3.35625	-16.34375
1.6375	-3.307813	-93.125
1.64	-3.329688	-75.875
1.6425	-3.39375	-157.625
1.645	-3.440625	-130.5
1.6475	-3.489063	-50.34375
1.65	-3.604688	-79.90625
1.6525	-3.754688	-79.96875
1.655	-3.954688	-84.90625
1.6575	-4.279688	-48.65625
1.66	-4.729687	-49.59375
1.6625	-5.245313	-90.34375
1.665	-5.707813	-82
1.6675	-5.992188	-53.28125
1.67	-6.032813	-75.1875
1.6725	-5.826563	-105.1875
1.675	-5.445312	-123.9375
1.6775	-5.0375	-27.9375
1.68	-4.698437	30.125
1.6825	-4.446875	-101.8125
1.685	-4.317188	-112.0312
1.6875	-4.360938	-34.8125
1.69	-4.610938	29.78125
1.6925	-5.01875	-14.96875
1.695	-5.489063	-97.65625
1.6975	-5.920313	-73.125
1.7	-6.264063	-67.75
1.7025	-6.559375	-70.65625
1.705	-6.782813	-59.125
1.7075	-6.945312	-102.7812
1.71	-7.228125	2.15625
1.7125	-7.721875	1.71875
1.715	-8.296875	-22.28125
1.7175	-8.820312	46.09375
1.72	-9.210938	-175.75
1.7225	-9.292188	-105.0312
1.725	-9.009375	66
1.7275	-8.498437	-57.25
1.73	-7.842188	-30.125
1.7325	-7.08125	-3.1875
1.735	-6.15625	-1.78125
1.7375	-4.953125	-13.53125
1.74	-3.357813	-38.75
1.7425	-1.2125	41.40625
1.745	1.504688	53.96875
1.7475	4.748438	55
1.75	8.30625	37.125
1.7525	11.68594	65.25
1.755	14.69844	63.15625
1.7575	17.37187	-28.625
1.76	19.62188	22.25
1.7625	21.50313	51.25
1.765	23.06875	75.90625
1.7675	24.17813	100.1562
1.77	24.72344	135.1562
1.7725	24.7125	146.625
1.775	24.23125	95.15625
1.7775	23.38906	133.3125
1.78	22.24375	91.53125
1.7825	20.78281	123.9375
1.785	19.00156	94.46875
1.7875	16.91875	21.0625
1.79	14.61094	103.5938
1.7925	12.175	92.0625
1.795	9.660938	89.8125
1.7975	7.18125	45.15625
1.8	4.760937	49.15625
1.8025	2.43125	65
1.805	0.2109375	11.84375
1.8075	-2.032812	54.9375
1.81	-4.276562	55.90625
1.8125	-6.365625	98.40625
1.815	-8.160938	71.65625
1.8175	-9.575	35.25
1.82	-10.52969	99.15625
1.8225	-11.125	16.5
1.825	-11.55313	33.84375
1.8275	-11.83125	103
1.83	-12.08125	20.25
1.8325	-12.41875	-42.75
1.835	-12.82812	-50.96875
1.8375	-13.29219	-20.9375
1.84	-13.74844	45.09375
1.8425	-14.20312	95.375
1.845	-14.73281	96.90625
1.8475	-15.27813	16.875
1.85	-15.70156	-45.53125
1.8525	-15.92344	30.5
1.855	-16.0125	30.21875
1.8575	-15.94219	19.03125
1.86	-15.64688	28.9375
1.8625	-15.11563	0.84375
1.865	-14.35625	5.34375
1.8675	-13.51094	-0.78125
1.87	-12.57656	-4.25
1.8725	-11.50781	-65.15625
1.875	-10.34531	18.84375
1.8775	-9.075	57.5625
1.88	-7.826563	80.21875
1.8825	-6.760938	33
1.885	-5.926563	-10.71875
1.8875	-5.348438	57.9375
1.89	-4.978125	-25.71875
1.8925	-4.804688	74.125
1.895	-4.840625	125.4062
1.8975	-5.1	75.625
1.9	-5.626563	94.46875
1.9025	-6.409375	55.90625
1.905	-7.378125	89.21875
1.9075	-8.364063	43.96875
1.91	-9.167188	13.0625
1.9125	-9.676563	28.78125
1.915	-9.854688	71.375
1.9175	-9.792188	81.1875
1.92	-9.579688	28.03125
1.9225	-9.226562	115.375
1.925	-8.78125	19.59375
1.9275	-8.285938	10.21875
1.93	-7.751563	4.53125
1.9325	-7.31875	-97.375
1.935	-7.170313	2.21875
1.9375	-7.296875	-16.59375
1.94	-7.559375	-90.71875
1.9425	-7.815625	-60.5625
1.945	-7.9875	-55.1875
1.9475	-8.064063	-77.40625
1.95	-8.067188	-112.3125
1.9525	-8.035938	-22.9375
1.955	-7.942188	14.75
1.9575	-7.671875	-66.28125
1.96	-7.170313	-59.65625
1.9625	-6.457813	-46.96875
1.965	-5.657813	-25.15625
1.9675	-4.975	-49.59375
1.97	-4.529688	-88.9375
1.9725	-4.315625	-74.03125
1.975	-4.296875	-98.65625
1.9775	-4.39375	-109.625
1.98	-4.548438	-98.9375
1.9825	-4.7625	-81.96875
1.985	-5.054688	5.96875
1.9875	-5.464063	48.84375
1.99	-6.042188	137.5938
1.9925	-6.765625	291.4688
1.995	-7.509375	471.25
1.9975	-8.153125	613.8125
2	-8.653125	616.7188
2.0025	-9.001563	561.0625
2.005	-9.23125	578.6562
2.0075	-9.420312	542
2.01	-9.585938	406.375
2.0125	-9.685938	364.4375
2.015	-9.620313	273.375
2.0175	-9.28125	66.875
2.02	-8.714063	27.84375
2.0225	-8.073438	-23.53125
2.025	-7.454688	-125.1875
2.0275	-7.010938	-115.7188
2.03	-6.792188	-92.5
2.0325	-6.695312	-43.4375
2.035	-6.690625	-89.71875
2.0375	-6.75	-105.6562
2.04	-6.901563	-96.8125
2.0425	-7.19375	-132.3125
2.045	-7.648438	-64.0625
2.0475	-8.146875	-53.09375
2.05	-8.485938	-220.9062
2.0525	-8.590625	-129.7812
2.055	-8.432813	-92.4375
2.0575	-8.042188	-108.4688
2.06	-7.507812	-41.40625
2.0625	-6.88125	-149.4688
2.065	-6.15	-112.0625
2.0675	-5.307813	-84.46875
2.07	-4.415625	-45.65625
2.0725	-3.532813	-106.9688
2.075	-2.739063	-117.2188
2.0775	-2.090625	-63.6875
2.08	-1.657813	-139.5312
2.0825	-1.5	-116.5312
2.085	-1.626563	-122.9688
2.0875	-1.982813	-97.375
2.09	-2.442188	-73.8125
2.0925	-2.890625	-22.5625
2.095	-3.203125	0.65625
2.0975	-3.389063	-154.9062
2.1	-3.423438	-202.3438
2.1025	-3.31875	-64.6875
2.105	-3.279688	-35.15625
2.1075	-3.275	-92.4375
2.11	-3.15625	-47.21875
2.1125	-2.917188	-13.59375
2.115	-2.625	-77
2.1175	-2.339063	-71.03125
2.12	-2.059375	-85.96875
2.1225	-1.823438	-145.4062
2.125	-1.621875	-59.90625
2.1275	-1.325	-18.6875
2.13	-0.75625	21.78125
2.1325	0.225	82.03125
2.135	1.6875	85.125
2.1375	3.739063	-7.4375
2.14	6.3	-68.40625
2.1425	9.110938	-44.25
2.145	11.95938	-40.1875
2.1475	14.58438	51.9375
2.15	16.89844	-26.5
2.1525	19.00156	-8
2.155	20.82812	121.4375
2.1575	22.35156	30.8125
2.16	23.61406	-82.9375
2.1625	24.55469	-90.59375
2.165	25.1375	160.4375
2.1675	25.34531	114.3125
2.17	25.17813	-28.3125
2.1725	24.65156	30.25
2.175	23.73594	-0.15625
2.1775	22.42031	66.84375
2.18	20.72813	66.78125
2.1825	18.69375	36.0625
2.185	16.37813	17.625
2.1875	13.85313	4.34375
2.19	11.17969	4.4375
2.1925	8.385938	25.40625
2.195	5.45	-31.8125
2.1975	2.414062	-60.84375
2.2	-0.5484375	58.25
2.2025	-3.239063	30.96875
2.205	-5.528125	-14.46875
2.2075	-7.36875	48.1875
2.21	-8.859375	34.1875
2.2125	-10.07656	-37.65625
2.215	-10.975	-50.875
2.2175	-11.54063	-126.0625
2.22	-11.82812	-96.28125
2.2225	-11.98281	-112.3438
2.225	-12.13281	-138.875
2.2275	-12.39062	-94.25
2.23	-12.9625	-102.125
2.2325	-13.92813	-88.0625
2.235	-15.19688	-110.9062
2.2375	-16.53438	-72.40625
2.24	-17.68125	-24.78125
2.2425	-18.52812	-11.96875
2.245	-19.01406	-27.5625
2.2475	-19.15312	-44.59375
2.25	-19.0125	-70.25
2.2525	-18.58125	-109.25
2.255	-17.88594	-154.75
